1.6432291666666667,2.2782193958664547
1.1897654584221748,1.772108843537415
1.4359550561797754,1.8524229074889869
1.4278728606356967,1.5923694779116466
1.444700460829493,1.7989417989417988
1.578811369509044,2.230500582072177
1.5161290322580645,1.7778904665314401
1.8754208754208754,2.646219686162625
2.057823129251701,2.49519890260631
2.1020408163265305,2.2685788787483703
2.0148148148148146,2.7222222222222223
2.734042553191489,2.5997322623828647
2.1493775933609958,2.193877551020408
1.7152777777777777,2.518666666666667
2.0737704918032787,2.846969696969697
1.6126760563380282,2.8163884673748103
1.9304029304029304,2.3226788432267886
2.0555555555555554,2.761827079934747
2.1267605633802815,2.362857142857143
2.031390134529148,2.929042904290429
2.0371900826446283,2.704225352112676
2.2395833333333335,2.650381679389313
1.9814814814814814,2.6534181240063592
1.9766355140186915,2.6931464174454827
1.9305555555555556,2.5687679083094554
1.9557522123893805,2.412568306010929
2.398009950248756,2.2734375
2.367149758454106,2.5355450236966823
2.083743842364532,2.7823129251700682
1.8636363636363635,2.5089722675367048
2.1658536585365855,2.6863711001642034
2.103448275862069,2.6815068493150687
1.760204081632653,2.624790619765494
1.9320388349514563,2.9888059701492535
1.9259259259259258,2.904159132007233
1.6561085972850678,2.2403697996918335
1.9518716577540107,2.824399260628466
2.3892215568862274,2.4558058925476605
1.5625,2.708487084870849
1.8613861386138615,2.6387959866220734
2.1564245810055866,2.370731707317073
1.8106796116504855,2.5523156089193826
1.7727272727272727,2.8320158102766797
1.9261083743842364,2.5636363636363635
1.5644444444444445,2.317204301075269
1.6911764705882353,2.3859649122807016
1.7833333333333334,2.382758620689655
1.4,2.2573529411764706
2.0778443113772456,2.681904761904762
1.7914438502673797,2.0510204081632653
1.7231638418079096,2.3572744014732967
1.8967391304347827,2.4680483592400693
2.1099476439790577,2.4086206896551725
1.9827586206896552,2.2996688741721854
1.8629441624365481,2.033500837520938
1.5939086294416243,2.0675675675675675
1.8860103626943006,2.6854368932038835
1.7046632124352332,2.274074074074074
2.0232558139534884,2.172972972972973
1.5294117647058822,2.180357142857143
1.6056338028169015,2.031021897810219
2.0987654320987654,2.5019607843137255
2.1144578313253013,2.199619771863118
1.7627118644067796,2.378167641325536
1.5906735751295338,2.02048417132216
1.765625,2.2053097345132744
1.576271186440678,2.130350194552529
1.702247191011236,2.1906542056074767
1.6288659793814433,2.008710801393728
1.558139534883721,2.088073394495413
1.6555555555555554,1.924956369982548
1.8944099378881987,2.2203389830508473
1.4879227053140096,2.2259786476868326
1.4895833333333333,2.4213709677419355
1.8484848484848484,2.5692963752665245
1.7891891891891891,2.2923976608187133
1.1767441860465115,2.492569002123142
1.4088669950738917,2.346
1.6,1.9384328358208955
1.2543103448275863,2.437086092715232
1.3045454545454545,2.331868131868132
1.8493975903614457,2.6666666666666665
1.8722222222222222,1.7298850574712643
1.3980582524271845,2.1461377870563676
1.4444444444444444,2.169387755102041
1.4090909090909092,2.1021739130434782
1.4842105263157894,1.9517102615694164
1.5465116279069768,2.0182555780933065
1.458100558659218,1.881132075471698
1.8698224852071006,1.9796672828096118
1.4088888888888889,1.8882575757575757
1.583815028901734,1.997920997920998
1.6363636363636365,2.0471311475409837
1.365979381443299,1.5862068965517242
1.229665071770335,2.1481481481481484
1.6368715083798884,1.7852998065764023
1.457142857142857,1.8674698795180722
1.6538461538461537,1.9716599190283401
1.6808510638297873,1.7693877551020407
1.569060773480663,1.88272921108742
